esfera;co_uf;cod_ibge;no_ente;ano;bimestre;indicador;cod_conta;conta;valor;populacao
Município;SP;3530805;Prefeitura Municipal de Mogi Mirim - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;133739007,58;94098
Município;SP;3530805;Prefeitura Municipal de Mogi Mirim - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;67586099,51;90997
Município;SP;3530805;Prefeitura Municipal de Mogi Mirim - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;149626415,13;90997
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;629417,54;3523
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4981960,91;3523
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1301686,87;3523
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4873183,57;3523
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;406773,21;3724
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5702355,5;3724
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;499259,11;3724
Município;SP;3530904;Prefeitura Municipal de Mombuca - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6514587,26;3724
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7348268,75;56702
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;17022440,11;56702
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;10572587,23;58567
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;23388116,94;58567
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8956516,15;57648
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;21278997,49;57648
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6703132,1;55731
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;17816725,58;55731
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;11808557,38;61062
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;26795839,06;61062
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;10202378,59;58567
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;22761292,71;58567
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;680683,49;7964
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4405372,59;7964
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;12001487,03;61062
Município;SP;3531100;Prefeitura Municipal de Mongaguá - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;33225217,14;61062
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;713186,16;8038
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4420793,83;8038
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;982849,87;8111
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5596052,05;8111
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1425260,42;8181
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6922879,69;8181
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2882849,04;8057
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10144423,5;8057
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1207906,16;8181
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6603626,87;8181
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1661957,8;8057
Município;SP;3531209;Prefeitura Municipal de Monte Alegre do Sul - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7917625,62;8057
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7862482,39;50498
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;39607448,65;50498
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7404799,45;50216
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;38736515,15;50216
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;13742634,31;51039
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;56088283,3;51039
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;9754495,91;50772
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;51171676,67;50772
Município;SP;3531407;Prefeitura Municipal de Monte Aprazível - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3731319,27;25373
Município;SP;3531407;Prefeitura Municipal de Monte Aprazível - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;23523168,45;25373
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;15773729,67;47478
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;61850390,62;47478
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2890296,62;19050
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16163793,84;19050
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;18811580,93;51039
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;55405430,78;51039
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;18105451,94;47478
Município;SP;3531308;Prefeitura Municipal de Monte Alto - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;68142432,55;47478
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3321552,36;19008
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15805300,62;19008
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3820844,25;18968
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16842521,27;18968
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5721135,18;18928
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19438836,79;18928
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6647828,58;18928
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19575046,9;18928
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6199552,55;18152
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;25719955,31;18152
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6793061,57;18152
Município;SP;3531506;Prefeitura Municipal de Monte Azul Paulista - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;22281334,03;18152
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;409562,49;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5256803,02;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;361661,34;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6236956,94;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;375469,1;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5572135,04;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1220518,6;4166
Município;SP;3531605;Prefeitura Municipal de Monte Castelo - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7169175,1;4166
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;13308460,42;58765
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;59126106,24;58765
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;21413399,34;60754
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;69250744,94;60754
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;20340243,0;59772
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;55430828,86;59772
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;31435959,13;68781
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;77237026,21;68781
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;26091355,23;61707
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;74653902,59;61707
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;27268052,39;61707
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;70074900,76;61707
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4791418,3;32968
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;41043980,01;32968
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4609496,76;32641
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;43102191,77;32641
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;32045726,5;68781
Município;SP;3531803;Prefeitura Municipal de Monte Mor - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;98429428,67;68781
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5089811,2;33288
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;54184262,51;33288
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6071422,13;33598
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;72357770,1;33598
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;9949591,94;33598
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;73573411,64;33598
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1730273,89;13458
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10995775,56;13458
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1815076,51;13622
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11599757,75;13622
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;9858180,06;26806
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;67361465,8;26806
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3496306,98;13936
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16804440,55;13936
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3386758,28;13936
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;17850090,29;13936
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2213679,86;13781
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;14844504,91;13781
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4126736,92;14590
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19540570,41;14590
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;13525788,62;26806
Município;SP;3531902;Prefeitura Municipal de Morro Agudo - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;71041107,53;26806
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3277922,78;14590
Município;SP;3532009;Prefeitura Municipal de Morungaba - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;21803435,37;14590
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;167506,15;4720
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6058315,51;4720
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;178872,77;4758
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5745330,45;4758
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;296268,61;4795
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7031191,98;4795
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;697545,05;4831
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7969278,48;4831
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;479266,35;4034
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9566579,3;4034
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;654901,2;4466
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5124040,75;4466
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;461417,9;4831
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8438812,81;4831
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;705746,13;4486
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4828441,56;4486
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1237878,47;3675
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8541277,15;3675
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;505572,92;4034
Município;SP;3532058;Prefeitura Municipal de Motuca - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10081040,54;4034
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;719176,2;4506
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6080928,28;4506
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;75460,62;3141
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7063878,83;3141
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1044836,65;4525
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7864567,19;4525
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1003008,98;4525
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7134690,0;4525
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1625319,86;3675
Município;SP;3532108;Prefeitura Municipal de Murutinga do Sul - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8313339,49;3675
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;16400,63;3179
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1751474,5;3179
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;85441,91;3103
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7270877,72;3103
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;520001,57;2627
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11197714,11;2627
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;660787,13;3215
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10142304,17;3215
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2320013,3;4809
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16550334,82;4809
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3427994,88;4904
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19294111,64;4904
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;409107,77;2627
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;12918154,31;2627
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;811388,43;3215
Município;SP;3532157;Prefeitura Municipal de Nantes - SP;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8702271,09;3215
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2443790,52;4857
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15774759,75;4857
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3076862,6;4950
Município;SP;3532207;Prefeitura Municipal de Narandiba - SP;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;21790490,57;4950
