esfera;co_uf;cod_ibge;no_ente;ano;indicador;cod_conta;conta;valor;populacao
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3596998,78;10872
Município;MG;3136405;Prefeitura Municipal de Joaquim Felício - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;3307468,53;4695
Município;MG;3136405;Prefeitura Municipal de Joaquim Felício - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;2729584,49;4727
Município;MG;3136405;Prefeitura Municipal de Joaquim Felício - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;5032812,93;4727
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;128541,65;4487
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;2754610,84;4487
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;339740,22;10812
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2738973,22;10812
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;148547,63;4501
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1981456,37;4501
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;310587,41;10842
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;3695128,35;10842
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1447875,63;3922
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4112215,72;3922
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;507437,69;3922
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3929514,2;3922
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;201760,83;4995
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2920810,44;4995
Município;MG;3136405;Prefeitura Municipal de Joaquim Felício - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;2267810,74;4662
Município;MG;3136405;Prefeitura Municipal de Joaquim Felício - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2860362,04;4662
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;431633,84;10872
Município;MG;3136504;Prefeitura Municipal de Jordânia - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3537976,34;10872
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;222242,77;4474
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3052454,38;4474
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;61987,81;4938
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2768462,08;4938
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;95859,17;4516
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1768945,18;4516
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;260432,68;4267
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4133152,52;4267
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;157688,8;5050
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;3494935,76;5050
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;180930,56;5104
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3744267,61;5104
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;277960,28;4474
Município;MG;3136520;Prefeitura Municipal de José Gonçalves de Minas - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3432160,81;4474
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;270245,91;5104
Município;MG;3136553;Prefeitura Municipal de José Raydan - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3650403,23;5104
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;532199,07;4889
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;3081047,85;4889
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;406181,85;4844
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2149632,21;4844
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;752411,59;5718
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2950723,29;5718
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;330991,66;4867
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2269883,16;4867
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;708401,16;5739
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;5117633,63;5739
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;941210,08;3607
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;5640308,87;3607
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1186384,25;4911
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;5263827,88;4911
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;917987,6;5729
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4582623,23;5729
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;813456,58;3607
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4991854,87;3607
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;2132304,7;5725
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;3673551,25;5725
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;716682,7;5739
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4778306,8;5739
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;776026,31;5732
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;4543479,9;5732
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;738655,71;5729
Município;MG;3136603;Prefeitura Municipal de Nova União - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3362196,35;5729
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;10263614,2;27823
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;38666223,9;27823
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;193274943,69;564310
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;215212657,04;564310
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;46004211,99;26946
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;12289414,19;31409
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;40588087,71;31409
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;203646726,05;573285
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;266233241,25;573285
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;4223931,4;26484
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;48921462,36;26484
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;168998461,28;568873
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;207092290,87;568873
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1103424,9;4911
Município;MG;3136579;Prefeitura Municipal de Josenópolis - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4283515,83;4911
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;482669,37;4331
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2619734,39;4331
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;54953994,6;27392
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;6994766,06;27823
Município;MG;3136652;Prefeitura Municipal de Juatuba - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;49170517,63;27823
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;214640384,07;577532
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;271807193,8;577532
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;311461486,37;557777
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;289088290,73;557777
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;464325,3;4316
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2155387,08;4316
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;479725,76;4359
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3367442,44;4359
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;286951937,92;557777
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;269906380,96;557777
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;298587,46;4345
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;3004492,89;4345
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;630450,02;10795
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;9246573,83;10795
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;276785,57;3585
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4080263,84;3585
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;816563,09;10795
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;8689372,1;10795
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;245959216,19;577532
Município;MG;3136702;Prefeitura Municipal de Juiz de Fora - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;273226802,65;577532
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;350565,46;4359
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3249542,28;4359
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;478757,32;10563
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;6218306,65;10563
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;935231,44;11000
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;8618526,55;11000
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;478443,71;10441
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;6033905,71;10441
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;60675,05;5724
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;3115911,44;5724
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;712912,42;3585
Município;MG;3136801;Prefeitura Municipal de Juramento - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4258822,75;3585
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;230599,73;5706
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4247349,85;5706
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;593435,43;10681
Município;MG;3136900;Prefeitura Municipal de Juruaia - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;8155596,45;10681
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;204679,24;5706
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4168604,48;5706
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;223284,36;5793
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4789175,79;5793
Município;MG;3137007;Prefeitura Municipal de Ladainha - MG;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;696319,02;18272
Município;MG;3137007;Prefeitura Municipal de Ladainha - MG;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;5546909,77;18272
Município;MG;3137007;Prefeitura Municipal de Ladainha - MG;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;353230,6;18193
Município;MG;3137007;Prefeitura Municipal de Ladainha - MG;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;5798619,29;18193
Município;MG;3137007;Prefeitura Municipal de Ladainha - MG;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;579206,98;13868
Município;MG;3137007;Prefeitura Municipal de Ladainha - MG;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;7568896,39;13868
Município;MG;3137106;Prefeitura Municipal de Lagamar - MG;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;286713,81;7627
Município;MG;3137106;Prefeitura Municipal de Lagamar - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;7612655,62;7627
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;353126,47;5793
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4966426,51;5793
Município;MG;3137106;Prefeitura Municipal de Lagamar - MG;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;346298,54;7613
Município;MG;3137106;Prefeitura Municipal de Lagamar - MG;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;8678369,45;7613
Município;MG;3136959;Prefeitura Municipal de Juvenília - MG;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2835943,41;5733
Município;MG;3137106;Prefeitura Municipal de Lagamar - MG;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;577784,15;7588
Município;MG;3137106;Prefeitura Municipal de Lagamar - MG;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;7674485,34;7588
